aubergine,amaranth,asparagus,legumes,beans,chickpeas,lentils,peas,broccoli,cabbage,kohlrabi,cauliflower,celery,endive,fiddleheads,frisee,fennel,greens,kale,spinach,anise,basil,caraway,cilantro,coriander,chamomile,dill,lavender,marjoram,oregano,parsley,rosemary,sage,thyme,lettuce,arugula,mushrooms,nettles,okra,onions,chives,garlic,leek,onion,shallot,peppers,habanero,paprika,radicchio,rhubarb,turnip,radish,courgette,pumpkin,potato,quandong,sunchokes,zucchini
-0.27357,-0.54479,0.52679,0.17756,-0.69573,-0.24469,0.083618,-0.028233,-0.026754,-0.47048,-0.43793,0.0082868,-0.22087,-0.4731,-0.21493,-0.31048,-0.061085,0.19608,-0.17345,0.3182,-0.16059,-0.34857,-0.50639,0.0094218,-0.79209,-0.28812,-0.045766,0.079707,-0.1566,-0.083832,-0.20277,0.24191,0.072869,0.17766,-0.40349,-0.15436,0.054367,-0.6262,-0.41839,-0.21217,-0.33484,-0.17124,0.36231,-0.15273,0.33635,-0.3047,-0.5156,-0.16696,0.023548,0.47019,-0.39992,-0.4848,-0.025004,0.15131,-0.39703,-0.2194,-0.09585,-0.17232
-0.20709,0.61444,-0.25589,-0.52811,0.10068,-0.13525,-0.12946,-0.075584,-0.69173,-0.78079,-0.49442,-0.7986,-0.083888,-0.64756,-0.062167,-0.33319,-0.24784,-0.10158,-0.93101,-0.47991,0.32533,-0.032775,-0.018057,-0.53546,0.052339,0.0011689,0.10887,0.37183,0.29222,0.32342,-0.048235,0.3289,0.26557,0.28443,-0.14386,-0.063989,0.056699,-0.15732,-0.68776,-0.40182,-0.05326,-0.28978,-0.65745,-0.52567,-0.0092792,-0.038624,0.089584,0.3321,-0.57803,-0.75279,-0.66791,-0.53073,-0.33704,-0.37986,-0.47997,0.060243,-0.2786,-0.31689
0.15349,-0.18595,-0.51874,-0.28744,-0.2232,-0.2298,-0.65841,-0.50053,-0.11583,-0.57315,-0.36333,-0.030553,-0.35862,-0.16386,0.1297,0.1145,-0.25245,-0.3113,-0.054894,-0.29722,-0.27465,-0.54231,-0.017049,-0.86321,-0.70094,-0.37189,-0.85402,-0.07459,-0.69167,-0.59633,-0.49038,-0.038531,-0.21406,-0.12573,-0.25818,0.033234,-0.10071,-0.10375,-0.33852,-0.48485,-0.63617,-0.30949,-0.4665,-0.36642,-0.49372,-0.35146,0.21935,-0.34965,0.34174,-0.11219,-0.39093,-0.23912,-0.18967,0.036295,-0.55158,0.31699,0.19294,-0.090258
-0.35135,0.2165,-0.20969,0.21032,0.32367,0.789,1.0165,0.59196,0.068207,0.28306,-0.06065,0.16843,0.04833,0.069229,-0.39866,-0.2141,0.031779,-0.26157,0.057384,0.25168,-0.13078,-0.25678,0.023526,-0.54962,-0.29265,-0.0038286,-0.4568,-0.30368,0.18271,-0.17022,-0.22623,-0.35028,0.24361,-0.23513,-0.3739,0.086109,0.034359,-0.22194,0.1374,-0.12962,-0.84569,-0.0021468,-0.020364,-0.27998,-0.45423,0.62695,0.29531,-0.53893,0.30719,0.11665,0.17518,-0.51717,0.048301,0.038776,-0.014273,-0.55968,0.3226,0.078596
0.53835,-0.0087861,1.1139,-0.58122,0.31875,0.11753,0.081906,0.15396,1.1986,0.99709,0.70609,1.2073,1.1671,1.0669,0.33872,0.40878,0.53404,0.51479,0.72205,0.68519,-0.21595,-0.17967,-0.25665,0.053909,-0.46669,-0.38293,-0.027705,-0.23856,-0.39838,-0.28421,0.099345,0.049539,0.092588,-0.18662,0.5145,0.70394,0.62172,-0.15959,0.92403,1.0155,-0.055062,0.79475,0.5662,0.86137,0.98909,0.42892,0.14757,0.045231,1.1419,0.6576,0.55889,0.86025,0.59925,-0.063088,0.35919,0.088463,0.43897,0.90627
-0.22461,0.34463,-0.22144,-0.027357,-0.52155,-0.17743,-0.2646,-0.26535,-0.3147,0.16087,0.092023,-0.23073,-0.36871,-0.072035,0.43498,-0.20446,-0.37135,-0.18931,-0.23332,-0.75824,-0.48643,-0.67295,-0.48523,-0.57227,-0.64718,0.016771,-0.77689,-0.077476,-1.1436,-1.4909,-0.95129,-0.25957,-0.27239,-1.1694,-0.55387,-0.60553,0.13701,0.3715,-0.32262,-0.44766,-0.71438,-0.70207,-0.67781,-0.76875,-0.9588,-0.13871,-0.71783,-0.94825,-0.20173,-0.21142,-0.54662,-0.29215,-0.21969,-0.37175,-0.6415,-0.30286,0.50259,0.0013765
-0.29375,-0.37877,-0.95039,-0.14409,-0.64828,-0.83196,-0.57334,-0.27544,-0.52229,-0.84357,-1.0016,-0.59295,-0.74079,-0.42271,0.097423,-0.51007,-0.88803,-0.6473,-0.61631,-0.77034,-0.18707,-0.50252,-0.22566,-0.42695,-0.17186,0.3449,-0.43543,0.41158,-0.1868,-0.32668,-0.60664,-0.20048,-0.21904,-0.15036,-0.83527,-0.93279,-1.4789,-0.288,-0.7238,-0.89259,-0.31779,-0.80434,-0.83222,-0.6661,-0.53062,-0.83078,-0.274,-0.17628,-0.19998,-0.30115,-0.73703,-0.63989,-0.31925,-0.40965,-0.74311,-0.32525,-0.45918,-0.81721
-0.39735,0.055211,-0.13717,-0.26214,-0.097023,-0.27381,-0.57238,0.22911,-0.27945,-0.5987,-0.42641,-0.4364,-0.48868,-0.31861,0.1948,-0.42861,-0.24074,-0.76126,-0.64566,-0.49782,-0.28576,-0.20696,0.30131,-0.93089,-0.68781,-0.067841,0.12011,-0.28434,-0.59521,-0.66823,-0.42016,-0.10105,-0.74248,-0.59669,-0.55497,-0.82354,-0.43164,-0.14631,-0.059449,-0.62693,-0.91966,-0.68339,-0.13375,-0.31467,-0.78593,-0.25238,-0.22858,-0.42744,-0.61176,-0.1604,-0.18498,0.011713,0.056692,0.15739,-0.28413,0.015148,-0.36784,-0.41188
-0.11186,0.080152,-0.1815,-0.25707,-0.39179,-0.24479,-0.033794,-0.30172,-0.15894,0.13474,-0.31544,-0.099852,0.45152,-0.13408,-0.39236,-0.30199,-0.14688,0.07511,-0.080975,-0.21269,0.47063,0.035762,0.28655,-0.23364,0.0084536,0.24626,0.30722,-0.0033993,0.085828,0.20765,0.17844,-0.10054,-0.095019,-0.10591,0.07614,0.37638,-0.23256,-0.38235,0.26623,-0.315,0.098915,-0.13847,-0.018461,0.089267,-0.45436,-0.33861,0.28527,-0.29323,-0.19868,-0.13288,0.30706,0.54899,0.50288,-0.11389,-0.124,-0.2221,-0.21825,0.60709
0.45991,0.4857,0.8236,0.34853,0.4041,0.33613,0.45032,0.49984,0.74868,0.95887,0.49517,0.64016,0.32936,0.23836,0.21716,0.0086626,0.4595,0.58388,1.0468,0.90206,0.431,0.546,0.37559,0.32003,0.064594,-0.41016,0.98698,-0.18238,0.033892,0.13013,0.44231,-0.067529,-0.31276,-0.03687,1.0748,0.41869,0.64995,-0.0015136,0.35305,0.83947,0.62608,0.77031,0.24685,0.59065,-0.076774,0.62586,0.016878,0.1292,-0.089663,0.60416,0.68011,0.43896,0.41711,0.38412,0.7513,-0.13932,0.28596,0.92194
-0.29459,-0.089744,-0.63363,-0.094648,0.33502,-0.24663,-0.11121,-0.19044,0.17187,0.13571,0.16037,-0.39749,-0.191,0.13445,0.046336,0.20612,-0.56676,0.080644,0.23193,-0.22597,-0.77024,-0.15891,-0.17164,0.016751,-0.38367,0.16946,-0.18826,-0.3696,-0.52704,-0.45194,-0.37926,-0.40771,-0.46006,-0.45931,-0.069019,0.016956,-0.36888,0.15995,0.027268,-0.35987,-0.20056,-0.58451,-0.28715,-0.19771,-0.28286,-0.15579,-0.15032,-0.66337,-0.089852,-0.11489,0.094503,0.10092,-0.28042,0.28546,-0.59984,-0.11496,0.11058,-0.35721
0.68775,0.47919,0.36374,0.83679,0.12774,0.43244,0.83478,0.59913,0.29902,0.74765,0.94634,0.67674,0.73484,0.83698,0.51448,0.094774,0.56943,0.2261,0.78624,0.17714,0.5551,0.098835,0.37517,0.47706,0.82018,0.74399,0.11127,0.5137,0.1167,0.29776,0.22897,0.035129,0.32923,0.21619,0.33978,0.23874,0.38548,-0.17435,0.5563,0.80579,0.66568,0.32058,0.62211,0.62812,0.61376,0.81451,0.1006,0.10466,0.47788,0.41684,0.24203,0.26515,0.6351,0.46097,0.3161,-0.21893,0.87641,0.50955
-0.045484,0.62864,-0.0059291,-0.042832,-0.25981,-0.64647,-0.381,-0.29149,-0.23866,0.16817,0.47259,0.41523,0.4931,0.27279,0.28941,0.39999,0.010786,-0.11546,0.22236,-0.10081,-0.33001,-0.065371,-0.0027014,0.046539,-0.27166,-0.0049601,0.33512,0.079353,-0.20823,-0.39454,0.034778,0.050127,0.26102,0.23882,0.27693,-0.027412,0.39717,-0.12453,-0.12198,0.16165,0.43078,-0.002537,-0.013095,0.35163,0.19892,-0.086289,-0.048985,-0.11714,0.28494,-0.11703,0.085661,-0.14553,-0.32821,-0.23151,0.31668,-0.1887,0.53937,-0.13762
-0.26744,0.056681,-0.23016,0.55168,-0.26079,-0.27824,-0.037531,-0.30965,-0.030787,0.05722,-0.024243,-0.23549,0.1068,-0.074973,0.1638,0.17509,0.4358,-0.086976,-0.031621,0.20564,0.42652,-0.09403,0.34398,-0.35165,0.12927,0.60874,-0.11372,0.25749,0.58072,0.40933,0.028251,0.17835,0.12809,0.34404,-0.31556,0.026647,0.2669,0.022583,-0.034503,-0.070671,-0.51977,-0.13954,-0.27927,-0.24634,0.06361,-0.36118,-0.08626,-0.36096,-0.15958,0.14915,-0.088473,-0.254,-0.37459,-0.18589,-0.24181,0.023803,0.23224,-0.33212
-0.43356,-0.34117,-0.044708,-0.40166,-0.30094,0.010055,-0.4594,-0.24527,-0.32306,-0.16013,-0.21051,-0.47176,-0.042875,-0.26768,0.20152,-0.14461,-0.23055,-0.062587,-0.15349,-0.3239,-0.27724,-0.0076114,-0.09283,0.09354,-0.29531,-0.17247,0.046504,0.17997,0.024647,-0.51584,-0.20913,-0.086761,0.00026022,-0.086802,-0.35819,0.0031689,-0.49904,-0.24911,-0.013531,-0.02175,0.069947,-0.1245,0.10009,0.029696,0.19169,-0.16164,0.14898,-0.40653,-0.053528,0.29933,0.073525,-0.013718,-0.25378,0.34961,-0.24514,0.0233,0.13947,0.027345
0.12081,0.76018,0.38076,0.15352,0.10897,0.3535,0.55954,0.47751,0.27749,0.31242,0.73557,0.33314,0.46406,-0.2162,0.1304,0.10782,0.17229,0.39241,0.15022,0.31316,0.20806,0.38036,0.24059,0.17104,0.39879,0.3467,0.17664,0.48434,0.20073,0.056162,0.39433,0.46561,0.34534,0.61089,0.21908,0.46625,0.40895,0.22301,0.47016,0.38938,0.37651,0.083187,0.57085,0.26378,0.56993,0.093083,-0.29247,0.56969,-0.075309,0.63723,0.27571,0.66767,0.54331,0.030905,0.4102,0.19239,0.59204,0.59417
0.24122,0.11246,0.26237,0.09555,-0.19894,0.25968,0.23571,0.18227,-0.016807,0.19213,0.41432,0.09559,0.79068,0.49957,-0.24317,0.58537,0.31725,0.24166,-0.021901,0.27244,0.049103,0.10707,0.25107,-0.19966,0.22348,0.065242,-0.38642,-0.081784,-0.15235,0.13094,0.1696,-0.52627,0.14713,0.17145,0.7289,0.78141,0.19103,-0.28173,-0.23805,0.32641,0.21659,0.12898,-0.20461,0.72264,0.027702,0.15788,-0.13267,0.16821,0.14821,0.24639,0.27789,0.4398,0.14039,0.049177,0.2609,0.61568,0.3723,0.4993
0.19159,0.11722,0.39461,0.42106,0.44543,0.54816,0.16771,0.37141,0.35626,0.142,0.38573,0.63715,0.15195,0.14222,0.26193,-0.09713,-0.014194,-0.0069192,0.18263,0.31837,0.19019,0.083774,-0.054644,0.3317,0.69291,0.00671,-0.10571,-0.33183,0.058903,0.087794,0.38372,0.33314,-0.19059,0.43011,0.042346,0.25744,-0.1117,0.14196,-0.00014755,0.31024,0.27242,0.135,-0.030019,-0.12629,-0.41867,-0.11054,-0.43558,0.33368,-0.10076,0.32916,0.12989,-0.070084,0.43286,-0.091145,0.10601,0.19227,0.12958,0.74573
-0.097071,0.21929,-0.30921,-0.51061,-0.2756,-0.56109,-0.54604,-0.28855,-0.22019,-0.55398,-0.30864,-0.26089,-0.23862,-0.20486,-0.1465,-0.23146,0.054442,0.11176,-0.39766,-0.93156,0.014118,-0.21925,-0.20434,-0.86056,-0.63697,-0.37355,0.18681,0.1451,-0.17227,-0.57294,-0.49133,0.061785,-0.51546,-0.25813,-0.57107,-0.60784,-0.85494,-0.33603,-0.070143,-0.73307,-0.5936,-0.48338,-0.1197,-0.66038,-0.32502,-0.4667,-0.13499,-0.67237,-0.54219,-0.35144,-0.62495,-0.41433,-0.29624,-0.76022,-0.21464,-0.0044562,-0.013123,-0.43607
-0.24507,0.47673,0.089698,-0.5228,-0.048237,-0.061442,-0.21366,0.22464,-0.61664,-0.3881,0.30206,-0.3647,-0.30025,-0.0089341,0.241,-0.3573,0.15928,0.46386,0.14001,-0.20416,0.17719,-0.31935,-0.3397,-0.37621,-0.28966,0.43338,-0.5798,0.49828,-0.22509,-0.44928,-0.33435,-0.015901,-0.24157,-0.49913,-0.4628,-0.17375,-0.55933,0.379,-0.47219,-0.59911,-0.38779,-0.87352,-0.052169,-0.59985,-0.17507,-0.70172,-0.49943,-0.29371,-0.23144,0.24702,0.18763,-0.18322,-0.24777,0.11712,-0.096069,-0.18745,0.30241,-0.31641
0.19637,-0.34339,0.48009,-0.11756,-0.27782,0.20301,0.12536,-0.049291,0.010202,0.0079868,-0.0019428,0.32347,-0.084544,0.39699,0.55707,0.55725,0.49871,-0.48512,-0.25668,0.11315,0.43406,-0.3131,0.021209,-0.28358,0.099473,-0.14222,-0.097989,-0.18193,0.14358,-0.29626,-0.12876,0.23239,-0.55744,0.010044,-0.6937,0.19925,-0.16013,-0.23565,-0.31241,-0.45654,-0.30142,-0.47648,0.37117,-0.25786,-0.049694,-0.1434,0.1875,-0.052909,0.58052,0.60382,-0.32058,-0.38475,0.50096,0.025345,0.085602,0.059987,-0.41938,0.048793
0.33692,0.099704,0.074065,-0.31235,-0.041873,0.17549,0.0036996,-0.31928,-0.0071263,0.17149,0.075426,0.18902,-0.43166,-0.26997,-0.10674,-0.20901,-0.015308,-0.88076,-0.16539,-0.19071,-0.089282,0.10861,0.032726,0.10426,0.12628,0.37731,-0.24978,0.29848,-0.29099,-0.14293,-0.4804,0.040678,-0.14242,-0.31855,-0.045412,-0.076036,0.28182,0.0056226,0.40489,0.018165,-0.33262,-0.12529,-0.28913,-0.32182,-0.12775,0.04319,0.32142,-0.32895,-0.30189,0.19959,-0.089459,-0.29254,0.50774,0.16469,-0.1219,0.17756,0.30864,0.75142
-0.17828,-0.28639,-0.43644,-0.35589,0.10461,0.087295,-0.27572,0.27216,-0.43071,0.056458,-0.39475,-0.47862,-0.54411,-0.53884,-0.29917,0.023653,-0.67449,-0.23734,-0.47005,-0.37745,-0.026836,-0.32741,0.072154,-0.47512,-0.078945,-0.4404,-0.11031,-0.087818,-0.32688,-0.57029,-0.41583,0.16229,0.015879,-0.32756,-0.0035597,-0.40566,-0.61271,-0.15441,-0.02104,-0.046026,-0.14406,-0.21702,0.14242,-0.27975,-0.033049,-0.28879,-0.24955,-0.039451,-0.45875,0.027843,-0.41472,-0.14427,-0.11517,-0.29475,-0.18482,0.068261,-0.22017,-0.45437
0.23519,0.14365,-0.014061,0.053645,-0.33158,-0.31732,-0.13366,0.077798,0.14587,0.11956,0.081783,0.12168,-0.023401,-0.33205,-0.34367,0.43147,-0.13244,0.47626,0.34003,0.1094,-0.68465,-0.16962,-0.25842,-0.31642,-0.14783,0.40822,0.33277,0.30699,-0.33271,-0.51785,-0.075118,0.18334,0.041639,-0.061322,0.31125,0.40761,0.21663,0.20587,-0.37974,-0.22669,0.2965,-0.28473,0.52452,-0.32788,-0.33167,-0.52099,-0.75761,-0.22846,-0.29739,0.2222,-0.11648,0.058031,0.098335,-0.054302,0.40323,0.045529,-0.31278,-0.063253
-0.44143,-0.81906,-0.26992,-0.25938,-0.41433,-0.47627,-0.69109,-0.11179,-0.46749,-0.42391,-0.16774,-0.37005,-0.4706,-0.32229,-0.2784,-0.20965,-0.046962,-0.5464,-0.49113,-0.68671,0.13987,-0.13549,-0.06347,-0.22854,-0.024989,-0.046129,0.054746,0.20508,-0.1306,-0.48505,-0.20489,-0.1545,-0.64281,-0.46463,-0.75053,-0.73311,-0.70285,-0.18376,-0.49723,-0.5158,-0.36464,0.0046506,-0.33307,-0.29777,0.22661,-0.043039,0.28218,-0.12902,-0.21608,0.16197,-0.48395,-0.64901,0.00085686,-0.040856,0.25752,-0.8938,0.14948,-0.47707
0.22254,-0.17628,0.40378,0.30573,0.16464,0.55693,-0.16239,-0.22021,0.32191,0.10519,0.082186,0.31546,0.33948,0.12866,-0.11594,0.28166,0.52133,0.046208,0.23863,0.22886,-0.03614,0.53208,0.066705,0.54434,0.49408,0.53188,0.25092,0.3007,0.22183,0.29108,0.44394,0.62119,0.058087,0.24896,0.058453,0.96343,-0.12192,0.29525,0.43374,0.15251,0.45771,0.81458,-0.10734,-0.12411,0.15696,-0.24237,-0.17566,0.28079,0.27607,0.1456,-0.18038,-0.09925,0.30748,0.10108,-0.36334,-0.065305,0.23852,0.039859
0.22776,0.1096,-0.23735,0.056592,-0.13927,0.37306,0.097428,-0.15677,-0.47769,-0.74857,-0.31041,-0.27882,0.012673,-0.10716,0.10725,-0.077787,0.24308,-0.1138,-0.32822,-0.40629,0.066283,0.086282,0.19089,0.13118,0.05089,-0.10996,-0.1277,-0.085842,0.34179,0.32986,-0.054439,0.16774,0.19845,0.3336,-0.46642,0.21857,-0.09771,-0.21777,-0.2389,-0.31737,-0.1431,-0.17844,-0.1537,0.11863,0.49104,-0.50458,-0.20795,0.39697,0.30114,-0.24631,0.27028,-0.44967,0.20418,-0.038283,-0.36891,0.29327,0.087236,-0.128
-0.13291,-0.091979,0.015527,-0.047026,-0.28677,-0.92342,-0.41424,-0.64986,-0.33975,-0.32133,-0.39195,-0.30126,-0.49272,-0.67791,0.27083,-0.35139,-0.1157,0.021178,-0.23319,-0.44905,-0.38007,-0.091522,-0.59859,-0.53754,-0.52871,-0.27005,-0.28716,-0.1123,-0.55391,-0.57609,-0.62373,-0.11029,-0.17646,-0.49767,-0.50841,-0.35445,-0.05541,0.19987,-0.13868,-0.432,-0.49796,-0.59209,-0.49216,-0.85175,-0.21873,0.17026,0.095352,-0.91426,-0.35077,0.0050049,-0.36766,-0.2702,0.17105,-0.25109,-0.27405,0.39354,0.019705,-0.41585
-0.19285,-0.23202,0.42824,0.44768,0.67828,0.13828,0.13665,0.41349,0.80662,0.20222,0.75693,0.57539,0.30236,0.50855,0.86507,0.77198,0.42007,0.81008,0.52334,0.57632,0.24249,0.31946,0.16019,0.64995,0.056025,-0.096499,0.44821,0.25946,-0.13338,0.11216,0.53416,0.50922,0.1724,0.45099,1.0282,1.0905,0.078661,0.21526,0.48094,0.20508,0.50586,0.53165,0.34039,0.58434,-0.18198,0.2113,0.42749,-0.13494,0.77227,0.56244,0.22263,0.55534,0.11614,0.33108,0.56946,-0.14209,0.11019,0.38931
0.26378,0.013815,0.63214,0.18732,0.30106,0.6729,0.49898,0.75776,0.6056,0.55568,0.49947,0.67427,0.37751,-0.27296,-0.032058,0.026875,-0.37177,0.33343,0.43445,0.81769,-0.88929,-0.11199,-0.2927,-0.067738,-0.3695,-1.0394,0.14275,-0.69951,-0.5472,-0.33035,-0.16343,-0.7181,-0.011104,0.010228,0.16579,0.37239,0.47304,-0.50803,0.17546,0.029214,-0.019731,0.018724,0.38345,0.4066,0.29624,0.03214,-0.88129,0.10964,-0.13781,-0.10915,0.46188,0.38448,0.41957,-0.0050627,0.76243,-0.0046801,0.39914,0.23148
-0.19305,-0.87466,-0.16544,-0.51221,-0.30612,-0.30752,0.059046,-0.12038,-0.13289,-0.050321,0.18157,0.37817,0.26288,-0.24262,0.0091638,-0.032609,-0.36655,-0.010221,-0.13048,-0.28737,-0.21183,-0.06404,-0.31266,0.23163,-0.32794,-0.8526,-0.2041,-0.25092,-0.19509,-0.028764,-0.23067,-0.28253,-0.032226,0.11967,-0.22413,-0.23755,0.070832,-0.28409,0.35878,0.53985,0.132,-0.040317,0.34133,0.63198,0.69856,0.22458,0.00044376,-0.20224,-0.071584,0.5315,0.1068,0.0090737,-0.014783,0.29556,-0.085699,0.60745,-0.24507,0.15342
0.12149,0.42423,0.21246,0.76653,0.46543,-0.051774,0.13274,0.52947,0.81978,0.54756,0.63251,0.46095,0.24718,-0.48414,0.00087098,-0.45968,-0.30696,0.27502,0.14603,0.26233,-0.67716,-0.10766,-0.56854,-0.18948,-0.22534,-0.38593,-0.31515,0.054696,-0.41775,0.060395,-0.40301,-0.451,-0.22732,-0.29604,0.37226,0.0070803,0.082456,-0.15928,0.25606,-0.079624,-0.34797,0.39933,-0.18794,0.11898,0.014188,0.24454,-0.3214,-0.39635,0.081251,-0.22708,0.30942,0.30712,0.13298,0.41066,0.43587,0.13048,-0.24918,0.45592
-0.2526,-0.2857,-0.28484,-0.058459,-0.34182,-0.057834,-0.26639,-0.30061,-0.43438,-0.18056,-0.24898,-0.066811,-0.28569,-0.59154,0.25526,-0.13489,-0.22433,-0.75472,0.0078536,-0.37592,0.11309,0.36235,0.23812,-0.036657,0.072859,-0.709,-0.047052,-0.38073,0.2421,0.40488,0.27518,0.22922,-0.0062828,0.37334,-0.52221,-0.32787,-0.71367,0.35956,-0.30805,-0.37272,-0.11023,-0.23123,-0.54139,-0.24146,-0.55406,-0.32079,-0.40636,0.28146,-0.50844,-0.11489,-0.68691,-0.28964,-0.4441,-0.3705,-0.6723,-0.16014,0.026874,-0.56632
-0.45904,-0.060286,-0.35365,-0.43622,0.20626,-0.28014,0.059662,-0.056967,-0.8405,-0.18108,-0.57166,-0.43115,-0.56006,-0.26105,0.44585,0.33434,-0.26193,-0.089973,-0.24125,-0.24281,-0.27906,0.049209,-0.41609,-0.1599,-0.17378,-0.093383,-0.59509,0.11477,-0.22436,-0.21647,0.32238,0.42714,0.097146,-0.018299,-0.045487,0.14708,-0.10369,-0.63355,-0.14138,-0.076908,-0.24036,-0.19075,-0.22312,-0.14572,0.0093759,-0.53435,-0.12976,-0.36532,0.15753,0.09364,-0.43825,0.15072,-1.0273,-0.56231,-0.21082,0.72372,-0.1032,-0.69222
-0.50974,0.13287,0.15924,-0.18077,0.085734,-0.30323,-0.070236,-0.074909,0.18116,0.192,0.035572,-0.065108,0.10603,0.24707,-0.14528,-0.17194,0.039796,0.23478,0.17261,0.0076758,0.25001,0.53044,0.80772,0.1169,-0.01129,0.62924,0.25973,0.52873,0.45565,0.088963,0.21884,0.54437,0.30563,0.27764,-0.029576,0.2725,0.60331,0.40491,0.38637,0.086587,0.30742,-0.20854,-0.2111,-0.050278,-0.47693,-0.26161,-0.73513,-0.0063611,0.31791,0.31786,0.13765,-0.25853,-0.51848,0.16646,-0.17177,-0.034595,-0.09145,-0.19509
0.62722,0.16589,0.98313,0.15905,0.27162,0.28677,0.24716,0.26446,0.43172,0.28442,0.3288,0.53332,0.18162,1.041,0.58025,0.0098753,-0.15387,0.46427,0.31073,0.97882,0.13552,0.40212,-0.32913,0.86004,0.4222,-0.19827,-0.045766,0.13353,-0.59004,0.046878,0.40154,-0.057218,0.2435,-0.094192,0.36366,0.5045,0.13066,-0.10426,0.24683,-0.10429,0.69164,-0.036664,0.50765,-0.097848,0.04963,-0.11859,0.080174,0.11647,0.40694,0.8033,0.62259,0.66466,0.83084,0.64325,0.57371,0.37764,0.17372,0.56731
0.23876,0.031454,-0.23732,-0.97609,0.081639,0.13815,-0.050685,-0.24813,-0.11292,0.25664,-0.51948,0.33607,0.34496,0.41266,-0.20576,0.029288,-0.25098,0.024191,-0.19801,0.080306,-0.081523,-0.4306,-0.3631,-0.1381,0.3814,-0.42265,-0.21278,-0.053513,-0.23304,0.10029,0.10467,-0.37115,-0.10098,0.089252,0.25289,-0.35126,0.58358,-0.088145,0.33429,0.40055,0.18002,0.56099,0.38638,0.77418,0.42866,0.32434,0.39466,0.31746,0.11001,0.20662,0.090055,-0.018845,0.46095,0.20961,0.31996,-0.30739,-0.054716,0.31481
0.339,0.35908,0.054784,0.16465,0.12323,0.040141,-0.17168,0.16591,0.38222,-0.044609,-0.38831,0.38809,0.040518,-0.28549,-0.38819,-0.44413,-0.97853,0.3008,0.12161,-0.01752,-0.41728,-0.19319,-0.54854,-0.22488,-0.39855,-0.5447,-0.46905,-0.27611,-0.86276,-0.73341,-0.79044,-0.55075,-0.40539,-0.54281,-0.14183,0.15742,-0.11018,-0.38196,-0.021375,-0.39423,-0.79564,-0.62017,-0.54204,-0.55167,-0.43718,-0.45738,-0.090876,-0.58139,-0.37064,0.31072,0.013717,-0.11136,-0.04414,0.34042,0.022702,-0.077421,-0.44891,-0.2326
-0.067893,-0.41638,0.44571,-0.35764,-0.14252,-0.31968,-0.14742,-0.41618,0.26544,0.17492,0.077502,-0.18666,0.31455,0.62251,0.52181,0.21217,0.42438,-0.46738,0.30647,0.15609,0.15024,0.035379,-0.26956,0.26832,0.16338,0.2033,0.17381,-0.16847,-0.17625,-0.072326,0.099125,0.14834,-0.14394,0.30615,0.44371,0.41352,-0.19295,0.18297,-0.27167,-0.11001,0.038157,0.2034,0.35079,0.17443,-0.19598,-0.42307,0.66338,-0.048447,0.47708,0.066134,0.32501,0.51414,0.20368,-0.12512,-0.05596,0.15344,-0.10191,-0.27003
-0.5941,-0.27792,-0.24494,-0.54216,-0.16566,-0.24169,-0.32814,-0.24274,-0.248,0.018525,0.055371,-0.22476,-0.34614,-0.27904,0.6059,0.2039,-0.6718,0.18112,-0.26897,-0.32863,-0.18505,-0.27465,-0.51042,-0.48224,-0.4155,-0.91287,-0.61067,-0.14553,-0.65936,-0.74927,-0.55087,-0.42751,-0.18265,-0.10381,0.00049428,-0.10792,-0.4979,0.36387,0.18841,-0.2542,-0.45293,-0.6746,-0.31545,-0.060014,-0.13377,-0.1283,-0.55965,-0.40736,-0.059774,-0.15979,-0.5831,-0.4786,-0.89694,-0.32008,-0.31309,-0.31847,-0.099322,-0.15079
0.43146,-0.52347,-0.31115,-0.051563,0.1194,0.26958,0.33274,-0.24075,-0.53082,-0.12717,0.19368,-0.20005,0.27409,0.37464,0.31139,0.54879,0.17836,-0.087105,-0.21057,-0.42651,0.1056,-0.68343,-0.33625,-0.50049,-0.46392,-0.27192,-0.306,0.071682,-0.38531,-0.7059,-0.57518,-0.32706,-0.61143,-0.30132,0.10872,-0.1805,0.094233,-0.34899,-0.3388,0.1973,-0.40465,-0.30272,-0.031356,-0.24044,-0.17964,0.0331,-0.37831,-0.51726,0.5193,-0.18359,-0.096336,-0.39384,0.24393,0.41352,-0.29856,0.020265,0.5901,-0.024694
-0.18054,-0.13384,-0.26748,0.73093,0.1056,0.37109,0.058717,0.14656,-0.43202,-0.23699,-0.32545,-0.62915,-0.29766,-0.61735,-0.7184,-0.67758,-0.41579,-0.44888,-0.64504,-0.49686,-0.28248,-0.22479,0.10534,0.086334,0.086695,-0.17792,-0.069285,-0.095455,-0.40158,-0.13464,-0.011906,0.19009,0.31868,0.025854,-0.12809,-0.84636,-0.024114,-0.0040426,-0.091218,0.14891,-0.38161,0.25056,-0.72435,-0.072232,-0.26097,-0.19313,-0.43465,-0.27183,-0.91789,-0.69036,-0.54146,-0.17836,-0.34937,-0.54583,-0.24364,0.25367,-0.02807,-0.25741
